# Repository menu-input inventory, including worktree aggregate menus and plain gamble INI resources.
# repository<TAB>path<TAB>section<TAB>kind<TAB>component-type-or-submenu-name<TAB>control-name-or-submenu-file
assets	xjxqy/ini/ui/saveload/saveload.menu.ini	component1	control	Button	saveBtn
assets	xjxqy/ini/ui/saveload/saveload.menu.ini	component2	control	Button	loadBtn
assets	xjxqy/ini/ui/saveload/saveload.menu.ini	component3	control	Button	exitBtn
assets	xjxqy/ini/ui/saveload/saveload.menu.ini	component5	control	ListBox	listBox
assets	xjxqy/ini/ui/system/system.menu.ini	component2	control	Button	returnBtn
assets	xjxqy/ini/ui/system/system.menu.ini	component3	control	Button	saveloadBtn
assets	xjxqy/ini/ui/system/system.menu.ini	component4	control	Button	optionBtn
assets	xjxqy/ini/ui/system/system.menu.ini	component5	control	Button	quitBtn
assets	xjxqy/ini/ui/title/title.menu.ini	component1	control	Button	initBtn
assets	xjxqy/ini/ui/title/title.menu.ini	component2	control	Button	exitBtn
assets	xjxqy/ini/ui/title/title.menu.ini	component3	control	Button	loadBtn
assets	xjxqy/ini/ui/title/title.menu.ini	component4	control	Button	teamBtn
assets	xjxqy/ini/ui/title/title_newyear.menu.ini	component1	control	Button	initBtn
assets	xjxqy/ini/ui/title/title_newyear.menu.ini	component2	control	Button	exitBtn
assets	xjxqy/ini/ui/title/title_newyear.menu.ini	component3	control	Button	loadBtn
assets	xjxqy/ini/ui/title/title_newyear.menu.ini	component4	control	Button	teamBtn
assets	xjxqy/ini/ui/top/top.menu.ini	component1	control	CheckBox	equipBtn
assets	xjxqy/ini/ui/top/top.menu.ini	component2	control	CheckBox	goodsBtn
assets	xjxqy/ini/ui/top/top.menu.ini	component3	control	CheckBox	notesBtn
assets	xjxqy/ini/ui/top/top.menu.ini	component4	control	CheckBox	optionBtn
assets	xjxqy/ini/ui/xiulian/xiulian.menu.ini	component7	control	Item	magic
assets	xjxqy/ini/ui/yesno/yesno.menu.ini	component1	control	Button	yes
assets	xjxqy/ini/ui/yesno/yesno.menu.ini	component2	control	Button	no
assets	yycs/ini/ui/bottom/bottom.menu.ini	component1	control	Item	goodsItem1
assets	yycs/ini/ui/bottom/bottom.menu.ini	component2	control	Item	goodsItem2
assets	yycs/ini/ui/bottom/bottom.menu.ini	component3	control	Item	goodsItem3
assets	yycs/ini/ui/bottom/bottom.menu.ini	component4	control	Item	magicItem1
assets	yycs/ini/ui/bottom/bottom.menu.ini	component5	control	Item	magicItem2
assets	yycs/ini/ui/bottom/bottom.menu.ini	component6	control	Item	magicItem3
assets	yycs/ini/ui/bottom/bottom.menu.ini	component7	control	Item	magicItem4
assets	yycs/ini/ui/bottom/bottom.menu.ini	component8	control	Item	magicItem5
assets	yycs/ini/ui/buysell/buysell.menu.ini	component10	control	Item	item6
